Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments
59f4cf1c0e420de73359b0ad82bf2136,6,11,1742307856983,1956.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,She loves playful giraffes.,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (25%2C 2)
59f4cf1c0e420de73359b0ad82bf2136,6,12,1742307858128,1145.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped She loves playful giraffes.
59f4cf1c0e420de73359b0ad82bf2136,6,13,1742307860085,1957.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,He had this habit of telling you everything.,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (19%2C 10)
59f4cf1c0e420de73359b0ad82bf2136,6,14,1742307861330,1245.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(19%2C 10),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped He had this habit of telling you everything.
59f4cf1c0e420de73359b0ad82bf2136,6,15,1742307863689,2359.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,Dignitaries condemn the rebellious act.,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (4%2C 6)
59f4cf1c0e420de73359b0ad82bf2136,6,16,1742307864852,1163.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(4%2C 6),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped Dignitaries condemn the rebellious act.
59f4cf1c0e420de73359b0ad82bf2136,6,17,1742307865791,939.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,Jane calls the bluff. ,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (4%2C 6)
59f4cf1c0e420de73359b0ad82bf2136,6,18,1742307866648,857.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(4%2C 6),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped Jane calls the bluff. 
59f4cf1c0e420de73359b0ad82bf2136,6,19,1742307868692,2044.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,Dignitaries condemn the rebellious act.,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (6%2C 7)
59f4cf1c0e420de73359b0ad82bf2136,6,20,1742307869579,887.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(6%2C 7),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped Dignitaries condemn the rebellious act.
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,
59f4cf1c0e420de73359b0ad82bf2136,6,22,1742307871119,3.0,40958,1742308022,PennController,0,trials,,Var,subject,Final,956861,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Value at the end of the trial
59f4cf1c0e420de73359b0ad82bf2136,6,23,1742307871119,0.0,40958,1742308022,PennController,0,trials,,PennController,7,_Trial_,End,956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,
59f4cf1c0e420de73359b0ad82bf2136,7,0,1742307871130,0.0,34056,1742308022,PennController,0,trials,,PennController,8,_Trial_,Start,956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,
59f4cf1c0e420de73359b0ad82bf2136,7,1,1742307871130,0.0,34056,1742308022,PennController,0,trials,,PennController,8,_Header_,Start,956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,
59f4cf1c0e420de73359b0ad82bf2136,7,2,1742307871132,2.0,34056,1742308022,PennController,0,trials,,PennController,8,_Header_,End,956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,
59f4cf1c0e420de73359b0ad82bf2136,7,3,1742307877735,6603.0,34056,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,One of the boys wrote the sad hymn.,956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (7%2C 3)
59f4cf1c0e420de73359b0ad82bf2136,7,4,1742307879217,1482.0,34056,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(7%2C 3),956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped One of the boys wrote the sad hymn.
59f4cf1c0e420de73359b0ad82bf2136,7,5,1742307881650,2433.0,34056,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,The managers staffed the organization with toadies.,956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (25%2C 4)
59f4cf1c0e420de73359b0ad82bf2136,7,6,1742307882770,1120.0,34056,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drop,(25%2C 4),956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped The managers staffed the organization with toadies.
59f4cf1c0e420de73359b0ad82bf2136,7,7,1742307884351,1581.0,34056,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Drag,I found the agreeable office to be very clean.,956861,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (23%2C 6)
